% 1. Title: Tweet NLP Database
% 
% 2. Sources:
%      (a) Creator: Y. Kang and Z. Wang
%      (b) Date: Feb, 2016
@RELATION NLP_project

@ATTRIBUTE first_person_pronouns  NUMERIC
@ATTRIBUTE second_person_pronouns  NUMERIC
@ATTRIBUTE third_person_pronouns  NUMERIC
@ATTRIBUTE coordinating_conjunctions  NUMERIC
@ATTRIBUTE past_tense_verbs  NUMERIC
@ATTRIBUTE future_tense_verbs  NUMERIC
@ATTRIBUTE commas  NUMERIC
@ATTRIBUTE colons_and_semicolons  NUMERIC
@ATTRIBUTE dashes  NUMERIC
@ATTRIBUTE parentheses  NUMERIC
@ATTRIBUTE ellipses  NUMERIC
@ATTRIBUTE common_nouns  NUMERIC
@ATTRIBUTE proper_nouns  NUMERIC
@ATTRIBUTE adverbs  NUMERIC
@ATTRIBUTE wh_words  NUMERIC
@ATTRIBUTE modern_slang_acroynms  NUMERIC
@ATTRIBUTE all_upper_case_words  NUMERIC
@ATTRIBUTE avg_sentence_len NUMERIC
@ATTRIBUTE avg_token_len NUMERIC
@ATTRIBUTE n_sentences NUMERIC
@ATTRIBUTE tclass {0, 4}

@DATA 
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.0,4.1,2,0
0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,1,10.0,5.8,1,0
0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,0,1,5.0,4.625,2,0
0,0,0,0,0,0,0,1,0,2,1,9,0,0,0,0,3,9.5,4.22222222222,2,0
1,0,2,2,0,0,0,0,0,0,0,11,0,0,0,0,0,9.33333333333,4.0,3,0
0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,2,9.0,3.375,1,0
1,0,0,2,0,0,1,0,0,0,1,8,0,0,0,0,5,11.0,5.35,2,0
3,2,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,12.0,4.13636363636,2,0
1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,7.5,3.78571428571,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,6.0,3.0,1,0
2,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,12.0,3.40909090909,2,0
2,0,0,1,1,0,1,0,0,0,0,5,0,1,0,0,0,16.0,4.06666666667,1,0
1,0,0,1,2,0,0,0,0,0,0,5,1,0,0,0,0,7.33333333333,3.94736842105,3,0
2,1,1,0,0,1,2,0,0,0,1,3,0,2,2,0,0,23.0,3.65,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.66666666667,1,0
1,0,0,1,2,0,2,0,0,0,0,7,5,0,0,0,1,11.0,4.61904761905,2,0
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7.0,4.0,1,0
2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,10.0,3.2,1,0
2,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,2,17.0,4.94117647059,1,0
3,0,1,1,1,0,0,0,0,0,0,6,0,3,0,0,0,23.0,4.04347826087,1,0
1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,5.75,4.31578947368,4,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.4,1,0
0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,16.0,4.8,1,0
3,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,17.0,3.875,1,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6.0,4.0,1,0
2,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,16.0,4.0,1,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,3.5,1,0
1,2,0,1,0,0,0,0,0,0,0,9,1,0,0,0,1,8.0,3.77272727273,3,0
0,1,1,0,1,0,2,0,0,0,1,2,1,1,0,0,1,7.0,4.45454545455,2,0
0,0,0,0,0,0,1,0,0,0,1,3,4,0,0,0,0,13.0,4.76923076923,1,0
1,0,2,0,0,0,0,0,0,0,0,6,0,4,0,0,1,6.0,3.76923076923,5,0
2,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,1,11.0,3.90476190476,2,0
3,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,17.0,4.11764705882,1,0
1,0,1,0,2,1,0,0,0,0,0,6,0,1,0,0,2,6.0,4.09523809524,4,0
2,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,1,6.5,5.16666666667,2,0
2,0,1,1,3,0,1,0,0,0,0,4,1,4,0,0,0,9.0,3.65217391304,3,0
0,1,0,0,0,0,0,0,0,0,1,5,0,2,0,0,1,14.0,4.35714285714,1,0
0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,14.0,3.84615384615,1,0
1,0,3,0,3,0,1,0,0,0,0,1,0,1,1,0,0,16.0,3.28571428571,1,0
3,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,1,7.5,3.5,2,0
0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,8.0,3.875,1,0
3,0,2,1,1,0,1,0,0,0,1,4,3,1,0,0,1,13.5,4.45833333333,2,0
1,0,1,1,0,0,1,0,0,0,0,2,0,1,0,0,0,5.5,3.625,2,0
3,0,0,1,1,0,1,0,0,0,0,10,0,1,0,0,2,9.33333333333,3.55555555556,3,0
2,1,1,1,0,0,0,0,0,0,0,5,0,2,0,0,0,20.0,3.89473684211,1,0
3,1,1,2,0,0,0,0,0,0,0,6,0,1,0,0,0,21.0,3.85714285714,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,4.0,1,0
0,0,0,0,1,0,1,4,2,0,0,19,2,0,0,0,2,10.3333333333,4.72,3,0
5,0,0,0,2,0,1,0,0,0,0,5,0,1,0,0,0,8.66666666667,4.17391304348,3,0
1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,9.0,3.44444444444,1,0
2,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,4.0,4.2,3,0
2,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,7.33333333333,3.82352941176,3,0
2,1,1,1,1,0,0,0,0,0,0,2,0,2,1,0,0,16.0,3.8,1,0
0,1,0,0,1,0,0,0,0,0,2,10,0,2,2,0,0,8.66666666667,4.5,3,0
2,3,0,0,1,0,0,0,0,0,0,3,0,4,2,0,1,8.33333333333,3.58333333333,3,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,8.0,4.875,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,8.0,4.875,1,0
1,0,0,0,0,1,0,0,0,0,0,6,1,1,0,0,2,7.5,3.5,2,0
1,0,2,0,0,0,0,0,0,0,0,7,0,4,2,0,1,14.5,4.0,2,0
2,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,9.0,3.75,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10.0,3.4,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6.0,3.83333333333,1,0
4,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,5.25,3.05882352941,4,0
2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.0,3.25,1,0
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8.0,4.125,1,0
3,0,1,1,2,0,0,4,0,0,0,10,0,1,0,0,2,25.0,4.45454545455,1,0
0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,11.0,3.72727272727,1,0
4,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,22.0,3.54545454545,1,0
6,0,0,0,1,0,0,0,0,0,0,7,0,1,1,0,0,8.66666666667,3.65217391304,3,0
2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6.0,3.2,2,0
1,0,0,0,0,0,1,1,0,0,0,6,0,4,0,0,0,9.0,5.0,3,0
1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6.0,4.54545454545,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4.6,1,0
1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,10.0,4.25,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,3.25,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,6.0,4.83333333333,1,0
0,0,2,0,1,0,0,0,0,0,0,3,0,1,0,0,0,11.0,4.09090909091,1,0
0,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0,0,6.0,4.9,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5.0,3.6,1,0
4,1,0,2,3,0,0,0,0,0,0,4,0,1,0,0,0,14.0,3.85185185185,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,5.25,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,5.0,1,0
2,0,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,16.0,3.78571428571,1,0
3,0,0,0,0,0,0,0,3,0,0,5,0,1,0,0,0,7.33333333333,4.85,3,0
1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,8.0,3.625,1,0
2,0,0,1,0,0,1,0,2,0,0,5,0,5,1,0,0,8.66666666667,4.13636363636,3,0
3,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,15.0,2.85714285714,1,0
2,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,1,6.5,4.0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,7.0,3.42857142857,1,0
3,0,1,1,1,0,0,0,0,0,0,6,0,1,1,0,0,26.0,4.26923076923,1,0
1,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,1,6.0,5.27272727273,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,3.75,1,0
1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,10.0,4.8,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.5,3.5,2,0
1,0,4,0,2,0,0,0,0,0,0,2,1,0,0,0,0,15.0,3.46666666667,1,0
1,0,0,0,2,1,0,0,0,0,0,1,0,5,0,0,0,9.0,4.1875,2,0
3,0,0,1,0,0,3,0,0,0,0,6,0,2,0,0,1,12.0,3.55,2,0
2,1,0,0,1,0,0,0,0,0,2,3,0,3,0,0,0,13.5,3.42307692308,2,0
0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,14.0,4.23076923077,1,0
2,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,4.33333333333,3.72727272727,3,0
1,1,1,0,1,0,0,0,0,0,0,5,0,0,1,0,1,6.33333333333,4.27777777778,3,0
0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,2,5.0,4.4,2,0
3,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,12.0,3.91666666667,1,0
0,2,0,0,2,0,0,0,0,0,2,2,0,3,0,0,0,7.0,4.26315789474,3,0
4,0,1,0,1,0,0,0,0,0,1,5,0,3,0,0,0,13.0,3.48,2,0
3,0,1,1,0,1,0,0,0,0,0,5,0,1,0,0,1,12.5,3.66666666667,2,0
0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,10.0,4.3,1,0
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,7.0,4.57142857143,1,0
2,1,0,1,0,0,1,0,1,0,0,1,0,2,0,0,0,8.5,2.92307692308,2,0
1,0,0,1,1,0,0,0,0,0,2,3,0,0,1,0,1,7.5,4.46666666667,2,0
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7.0,3.14285714286,1,0
0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,1,7.0,3.53846153846,2,0
0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,4,6.5,4.92307692308,2,0
3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.0,2.83333333333,1,0
4,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,22.0,3.54545454545,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,13.0,3.91666666667,1,0
1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,17.0,4.53333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,6.66666666667,1,0
2,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,1,9.5,3.44444444444,2,0
0,0,2,0,1,0,0,0,0,0,0,5,0,4,0,0,1,17.0,3.17647058824,1,0
1,0,0,0,2,0,1,0,0,0,0,4,0,2,1,0,0,7.5,5.15384615385,2,0
1,0,0,0,1,1,0,0,0,0,0,5,0,3,0,0,0,11.0,4.9,2,0
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,7,5.0,4.64285714286,3,0
2,0,0,1,0,0,0,0,0,0,0,8,0,4,0,0,2,8.33333333333,3.91666666667,3,0
1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,11.0,4.09090909091,1,0
3,0,1,1,0,0,0,0,0,0,2,6,0,2,0,0,3,9.0,3.59259259259,3,0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,6.0,4.66666666667,1,0
2,0,2,1,4,0,1,0,1,0,0,3,1,3,0,0,0,12.5,3.71428571429,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9.0,4.125,1,0
2,0,1,0,0,1,0,0,0,0,0,7,1,2,0,0,0,24.0,4.20833333333,1,0
2,2,1,2,1,0,0,2,0,0,0,5,1,0,0,0,0,8.0,5.27272727273,3,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,3.8,1,0
2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,5.5,3.9,2,0
2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12.0,3.75,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5.0,5.2,1,0
1,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,4.66666666667,4.09090909091,3,0
1,0,0,1,0,0,1,1,1,0,0,5,1,1,0,0,1,8.0,4.07692307692,2,0
0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,1,4.5,4.66666666667,2,0
2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,6.0,6.16666666667,1,0
2,1,0,0,2,0,0,0,0,0,2,2,0,4,0,0,2,20.0,3.2,1,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.0,4.0,1,0
1,1,0,0,0,0,0,0,0,0,0,7,0,2,1,0,1,20.0,4.73684210526,1,0
3,0,1,1,1,0,0,0,0,0,0,5,0,2,1,0,0,9.0,4.08333333333,3,0
3,0,0,3,0,0,0,0,1,0,1,7,0,0,0,0,2,7.75,3.85714285714,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,1,0
1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,8.0,5.28571428571,1,0
0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,10.0,4.88888888889,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,5.0,6.0,1,0
1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,10.0,4.44444444444,1,0
2,0,1,2,1,0,1,0,0,0,0,6,0,3,0,0,0,24.0,4.08695652174,1,0
4,0,1,1,0,0,1,0,0,0,0,7,0,4,0,0,0,10.0,3.88888888889,3,0
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,6.0,3.33333333333,1,0
0,1,1,0,1,0,0,0,0,0,0,3,0,2,0,0,1,9.0,4.77777777778,1,0
0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,11.0,3.54545454545,1,0
0,0,2,2,1,1,2,1,0,0,0,2,2,4,1,0,0,11.0,3.96296296296,3,0
2,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,3,4.25,3.625,4,0
3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18.0,3.47058823529,1,0
3,0,0,1,0,0,1,2,0,0,1,4,1,2,0,0,1,6.0,3.84615384615,5,0
2,1,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,20.0,3.15789473684,1,0
1,1,1,1,2,0,0,0,0,0,0,2,0,1,0,0,0,7.5,3.61538461538,2,0
3,0,0,2,0,0,0,0,0,0,0,14,0,2,0,0,1,5.66666666667,3.57142857143,6,0
0,0,1,0,0,0,1,0,0,2,0,4,2,1,0,0,0,14.5,4.23076923077,2,0
1,0,1,2,1,0,0,0,0,0,0,3,0,1,0,0,1,11.0,4.35,2,0
1,1,1,1,0,0,0,0,0,0,0,7,0,2,0,0,0,7.0,4.5,3,0
2,1,0,0,2,0,0,0,0,0,1,5,0,2,0,0,0,23.0,4.22727272727,1,0
0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,8.0,4.125,1,0
3,0,1,1,2,0,1,0,0,0,0,3,4,2,1,0,0,11.0,3.48275862069,3,0
1,0,0,0,1,0,1,0,0,0,0,6,0,3,0,0,0,11.0,4.5,2,0
2,0,2,1,0,0,1,1,1,0,0,4,0,0,1,0,0,12.5,3.95,2,0
2,0,2,2,1,0,0,0,0,0,0,4,0,2,0,0,1,10.0,4.15789473684,2,0
1,0,0,1,0,0,0,0,0,0,0,10,0,3,0,0,1,11.0,3.95,2,0
1,0,0,1,1,0,0,0,0,0,0,1,0,3,0,0,2,5.0,3.7,2,0
2,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,6,9.33333333333,3.64,3,0
1,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,11.0,3.72727272727,1,0
3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,7.0,3.16666666667,2,0
1,0,2,1,0,0,0,0,0,0,1,3,1,1,0,0,1,16.0,3.5625,1,0
4,0,1,1,0,0,1,0,1,0,0,5,0,2,0,0,0,12.0,3.7,2,0
0,0,1,0,0,0,0,0,1,0,0,2,2,1,0,0,0,4.0,4.33333333333,3,0
4,0,3,0,2,0,0,0,0,0,0,3,0,3,0,0,0,15.5,3.44827586207,2,0
0,0,1,3,1,0,0,0,0,0,0,4,2,0,0,0,1,7.33333333333,3.9,3,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4.0,3.0,1,0
2,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,4.0,4.4375,4,0
2,0,1,2,0,0,1,0,0,0,0,2,0,1,0,0,0,17.0,4.0625,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,9.0,4.66666666667,1,0
2,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,2,6.0,4.0,2,0
0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,12.0,3.58333333333,1,0
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,2.83333333333,1,0
0,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,15.0,4.2,1,0
1,0,1,0,0,0,0,0,0,2,1,5,0,2,0,0,0,10.0,4.26315789474,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.0,1,0
2,0,1,3,0,0,0,0,0,0,0,5,0,1,0,0,1,21.0,3.19047619048,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8.0,4.75,1,0
4,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,3.55555555556,3,0
0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,7,5.0,4.2,2,0
2,0,0,2,0,0,1,0,0,0,0,4,0,3,0,0,0,12.0,3.80952380952,2,0
3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,6.0,4.0,2,0
1,0,3,1,0,0,0,0,0,0,0,6,0,1,0,0,1,12.0,3.86363636364,2,0
1,0,1,1,2,0,0,0,0,0,0,10,0,1,1,0,6,6.75,4.23076923077,4,0
0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,5.5,4.63636363636,2,0
1,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,9.0,3.71428571429,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,5.8,1,0
0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,7.0,5.28571428571,1,0
1,0,0,0,3,0,1,0,0,0,0,2,0,1,0,0,0,13.0,4.0,1,0
0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,9.0,4.33333333333,1,0
2,0,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,9.0,4.125,2,0
3,2,0,1,1,0,2,3,0,0,1,9,1,2,0,0,3,29.0,4.16,1,0
3,0,0,1,2,0,0,0,0,0,1,3,0,1,0,0,0,7.0,3.83333333333,3,0
0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,12.0,5.09090909091,1,0
2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,12.0,3.72727272727,1,0
0,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,8.33333333333,4.08695652174,3,0
2,0,1,0,2,0,0,0,0,0,0,5,0,2,0,0,2,4.8,3.84210526316,5,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,3.0,1,0
0,1,0,2,0,0,0,1,0,2,0,6,0,1,1,0,1,8.0,4.42857142857,2,0
4,0,4,1,1,0,2,0,0,0,3,3,0,5,0,0,3,8.25,3.3,4,0
1,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,1,4.6,4.4,5,0
2,0,0,0,0,0,0,1,0,0,0,5,0,2,1,0,0,7.0,4.57894736842,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3.0,8.0,1,0
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5.0,5.0,1,0
2,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,7.0,3.90909090909,2,0
